prediction_id,game_id,model_version,predicted_at,is_pregame_final,is_backtest,as_of_ts,proj_away_pts,proj_home_pts,proj_margin_home,proj_total,win_prob_home,margin_sd,market_spread_home,market_total,spread_diff,total_diff,qb_home_id,qb_away_id,data_quality,quality_flags,contributions,inputs_hash,baseline_ratings_margin,baseline_hfa_margin,train_seasons,in_sample_warning,season,week,margin_home,total,home_field,close_spread_home,close_total,margin_error,abs_margin_error,total_error,abs_total_error,winner_correct,favorite_side,market_margin,market_abs_error,market_winner_correct,model_side_home,model_ats_result,model_ou_side_over,model_ou_result,edge_vs_market,baseline_ratings_abs_error,baseline_hfa_abs_error,win_prob_bin,home_won
2025_CFB_W02_LIB_JXST_CFB_v1.0_2026-09-10T18:46:46.248916+00:00,2025_CFB_W02_LIB_JXST,CFB_v1.0,2026-09-10T18:46:46.248916+00:00,False,True,2025-09-06 16:00:00+00:00,26.87,26.57,-0.3,53.44,0.4957,16.23,,,,,,,0.885,,"[{""category"": ""TALENT"", ""points"": -3.58}, {""category"": ""rating_diff_blend"", ""points"": 1.4}, {""category"": ""SUCCESS"", ""points"": -1.24}, {""category"": ""PASS_OFF"", ""points"": 1.17}, {""category"": ""RETURNING_PROD"", ""points"": -0.99}, {""category"": ""EXPLOSIVE"", ""points"": 0.89}, {""category"": ""OVERALL_OFF"", ""points"": -0.77}, {""category"": ""QB"", ""points"": -0.71}, {""category"": ""DEFENSIVE_FRONT"", ""points"": -0.68}, {""category"": ""OVERALL_DEF"", ""points"": -0.51}, {""category"": ""SOS"", ""points"": -0.41}, {""category"": ""REST"", ""points"": 0.31}, {""category"": ""RUSH_OFF"", ""points"": 0.21}, {""category"": ""TURNOVER"", ""points"": 0.15}, {""category"": ""THIRD_DOWN"", ""points"": 0.13}, {""category"": ""home_field"", ""points"": 0.1}, {""category"": ""PASS_DEF"", ""points"": 0.06}, {""category"": ""RUSH_DEF"", ""points"": 0.05}, {""category"": ""OFFENSIVE_LINE"", ""points"": -0.05}]",,7.245366617481943,4.407949558662846,"2021,2022,2023,2024",False,2025,2,10.0,58.0,1.0,,,-10.3,10.3,-4.560000000000002,4.560000000000002,0.0,PICKEM,,,0.0,False,,False,,,2.7546333825180573,5.592050441337154,4,True
2025_CFB_W02_LT_LSU_CFB_v1.0_2026-09-10T18:46:46.248916+00:00,2025_CFB_W02_LT_LSU,CFB_v1.0,2026-09-10T18:46:46.248916+00:00,False,True,2025-09-06 23:30:00+00:00,13.76,34.46,20.7,48.23,0.9015,16.23,,,,,,,0.885,,"[{""category"": ""TALENT"", ""points"": 8.31}, {""category"": ""rating_diff_blend"", ""points"": 5.86}, {""category"": ""OVERALL_DEF"", ""points"": 2.61}, {""category"": ""DEFENSIVE_FRONT"", ""points"": 1.3}, {""category"": ""QB"", ""points"": 0.92}, {""category"": ""RUSH_OFF"", ""points"": -0.9}, {""category"": ""SOS"", ""points"": -0.89}, {""category"": ""OVERALL_OFF"", ""points"": -0.68}, {""category"": ""PASS_DEF"", ""points"": -0.47}, {""category"": ""PASS_OFF"", ""points"": 0.46}, {""category"": ""SUCCESS"", ""points"": 0.32}, {""category"": ""TURNOVER"", ""points"": -0.22}, {""category"": ""RETURNING_PROD"", ""points"": -0.17}, {""category"": ""EXPLOSIVE"", ""points"": 0.13}, {""category"": ""home_field"", ""points"": 0.1}, {""category"": ""RUSH_DEF"", ""points"": -0.09}, {""category"": ""THIRD_DOWN"", ""points"": -0.06}, {""category"": ""RED_ZONE"", ""points"": 0.05}]",,16.49759085336604,4.407949558662846,"2021,2022,2023,2024",False,2025,2,16.0,30.0,1.0,,,4.699999999999999,4.699999999999999,18.229999999999997,18.229999999999997,1.0,PICKEM,,,0.0,False,,False,,,0.4975908533660416,11.592050441337154,9,True
2025_CFB_W02_MEM_GAST_CFB_v1.0_2026-09-10T18:46:46.248916+00:00,2025_CFB_W02_MEM_GAST,CFB_v1.0,2026-09-10T18:46:46.248916+00:00,False,True,2025-09-06 23:00:00+00:00,37.51,20.32,-17.19,57.83,0.1403,16.23,,,,,,,0.885,,"[{""category"": ""rating_diff_blend"", ""points"": -7.53}, {""category"": ""TALENT"", ""points"": -5.46}, {""category"": ""OVERALL_DEF"", ""points"": -4.16}, {""category"": ""OVERALL_OFF"", ""points"": -3.05}, {""category"": ""SUCCESS"", ""points"": -2.84}, {""category"": ""RUSH_OFF"", ""points"": -2.27}, {""category"": ""SOS"", ""points"": 1.87}, {""category"": ""DEFENSIVE_FRONT"", ""points"": -1.68}, {""category"": ""PASS_OFF"", ""points"": 1.46}, {""category"": ""RETURNING_PROD"", ""points"": 1.07}, {""category"": ""RED_ZONE"", ""points"": 1.02}, {""category"": ""PASS_DEF"", ""points"": 0.62}, {""category"": ""OFFENSIVE_LINE"", ""points"": -0.49}, {""category"": ""TURNOVER"", ""points"": -0.37}, {""category"": ""EXPLOSIVE"", ""points"": 0.32}, {""category"": ""RUSH_DEF"", ""points"": 0.22}, {""category"": ""REST"", ""points"": -0.17}, {""category"": ""QB"", ""points"": -0.16}, {""category"": ""THIRD_DOWN"", ""points"": 0.15}, {""category"": ""home_field"", ""points"": 0.1}]",,-11.314673914816673,4.407949558662846,"2021,2022,2023,2024",False,2025,2,-22.0,54.0,1.0,,,4.809999999999999,4.809999999999999,3.8299999999999983,3.8299999999999983,1.0,PICKEM,,,0.0,False,,False,,,10.685326085183327,26.407949558662846,1,False
2025_CFB_W02_MICH_OU_CFB_v1.0_2026-09-10T18:46:46.248916+00:00,2025_CFB_W02_MICH_OU,CFB_v1.0,2026-09-10T18:46:46.248916+00:00,False,True,2025-09-06 23:30:00+00:00,21.0,23.69,2.69,44.69,0.5745,16.23,,,,,,,0.885,,"[{""category"": ""OVERALL_DEF"", ""points"": 2.47}, {""category"": ""RUSH_OFF"", ""points"": -1.79}, {""category"": ""OVERALL_OFF"", ""points"": -1.33}, {""category"": ""RETURNING_PROD"", ""points"": -0.77}, {""category"": ""SUCCESS"", ""points"": 0.56}, {""category"": ""EXPLOSIVE"", ""points"": 0.52}, {""category"": ""PASS_DEF"", ""points"": -0.49}, {""category"": ""SOS"", ""points"": -0.38}, {""category"": ""OFFENSIVE_LINE"", ""points"": -0.35}, {""category"": ""TURNOVER"", ""points"": -0.31}, {""category"": ""rating_diff_blend"", ""points"": 0.29}, {""category"": ""QB"", ""points"": 0.12}, {""category"": ""RED_ZONE"", ""points"": -0.12}, {""category"": ""DEFENSIVE_FRONT"", ""points"": 0.11}, {""category"": ""PASS_OFF"", ""points"": 0.1}, {""category"": ""home_field"", ""points"": 0.1}, {""category"": ""RUSH_DEF"", ""points"": -0.06}, {""category"": ""TALENT"", ""points"": -0.06}, {""category"": ""STYLE_FIT"", ""points"": -0.06}]",,4.923629498706004,4.407949558662846,"2021,2022,2023,2024",False,2025,2,11.0,37.0,1.0,-3.0,47.5,-8.31,8.31,7.689999999999998,7.689999999999998,1.0,HOME,3.0,8.0,1.0,False,LOSS,False,WIN,0.31000000000000005,6.076370501293996,6.592050441337154,5,True
2025_CFB_W02_MISS_UK_CFB_v1.0_2026-09-10T18:46:46.248916+00:00,2025_CFB_W02_MISS_UK,CFB_v1.0,2026-09-10T18:46:46.248916+00:00,False,True,2025-09-06 19:30:00+00:00,31.5,19.25,-12.25,50.75,0.2163,16.23,,,,,,,0.885,,"[{""category"": ""rating_diff_blend"", ""points"": -9.02}, {""category"": ""PASS_OFF"", ""points"": 3.64}, {""category"": ""OVERALL_OFF"", ""points"": -3.55}, {""category"": ""SUCCESS"", ""points"": -2.84}, {""category"": ""OVERALL_DEF"", ""points"": -2.33}, {""category"": ""SOS"", ""points"": 1.91}, {""category"": ""EXPLOSIVE"", ""points"": -1.67}, {""category"": ""QB"", ""points"": -1.55}, {""category"": ""RUSH_OFF"", ""points"": -1.22}, {""category"": ""TALENT"", ""points"": -1.16}, {""category"": ""PASS_DEF"", ""points"": 0.63}, {""category"": ""RETURNING_PROD"", ""points"": 0.49}, {""category"": ""OFFENSIVE_LINE"", ""points"": -0.48}, {""category"": ""RED_ZONE"", ""points"": 0.38}, {""category"": ""TURNOVER"", ""points"": -0.33}, {""category"": ""DEFENSIVE_FRONT"", ""points"": 0.3}, {""category"": ""REST"", ""points"": 0.15}, {""category"": ""THIRD_DOWN"", ""points"": 0.12}, {""category"": ""home_field"", ""points"": 0.1}]",,-14.41061975052979,4.407949558662846,"2021,2022,2023,2024",False,2025,2,-7.0,53.0,1.0,,,-5.25,5.25,-2.25,2.25,1.0,PICKEM,,,0.0,False,,False,,,7.41061975052979,11.407949558662846,2,False
2025_CFB_W02_MOH_RUTG_CFB_v1.0_2026-09-10T18:46:46.248916+00:00,2025_CFB_W02_MOH_RUTG,CFB_v1.0,2026-09-10T18:46:46.248916+00:00,False,True,2025-09-06 19:30:00+00:00,18.35,29.79,11.44,48.14,0.774,16.23,,,,,,,0.885,,"[{""category"": ""TALENT"", ""points"": 4.45}, {""category"": ""RETURNING_PROD"", ""points"": 1.71}, {""category"": ""EXPLOSIVE"", ""points"": -1.2}, {""category"": ""RUSH_OFF"", ""points"": 1.09}, {""category"": ""SUCCESS"", ""points"": 0.86}, {""category"": ""SOS"", ""points"": 0.72}, {""category"": ""RED_ZONE"", ""points"": -0.47}, {""category"": ""rating_diff_blend"", ""points"": -0.44}, {""category"": ""OFFENSIVE_LINE"", ""points"": 0.42}, {""category"": ""DEFENSIVE_FRONT"", ""points"": -0.4}, {""category"": ""OVERALL_OFF"", ""points"": 0.29}, {""category"": ""QB"", ""points"": -0.21}, {""category"": ""PASS_DEF"", ""points"": 0.16}, {""category"": ""TURNOVER"", ""points"": 0.15}, {""category"": ""STYLE_FIT"", ""points"": 0.11}, {""category"": ""home_field"", ""points"": 0.1}, {""category"": ""OVERALL_DEF"", ""points"": -0.06}, {""category"": ""PASS_OFF"", ""points"": 0.06}, {""category"": ""THIRD_DOWN"", ""points"": -0.05}]",,3.4227031872123153,4.407949558662846,"2021,2022,2023,2024",False,2025,2,28.0,62.0,1.0,,,-16.560000000000002,16.560000000000002,-13.86,13.86,1.0,PICKEM,,,0.0,False,,False,,,24.577296812787687,23.592050441337154,7,True
2025_CFB_W02_MOST_MRSH_CFB_v1.0_2026-09-10T18:46:46.248916+00:00,2025_CFB_W02_MOST_MRSH,CFB_v1.0,2026-09-10T18:46:46.248916+00:00,False,True,2025-09-06 22:00:00+00:00,21.38,33.66,12.28,55.05,0.7891,16.23,,,,,,,0.885,,"[{""category"": ""rating_diff_blend"", ""points"": 3.98}, {""category"": ""TALENT"", ""points"": 2.25}, {""category"": ""RETURNING_PROD"", ""points"": -2.24}, {""category"": ""OVERALL_OFF"", ""points"": 1.44}, {""category"": ""DEFENSIVE_FRONT"", ""points"": 1.33}, {""category"": ""SUCCESS"", ""points"": 1.19}, {""category"": ""OVERALL_DEF"", ""points"": 1.03}, {""category"": ""EXPLOSIVE"", ""points"": -1.0}, {""category"": ""RUSH_OFF"", ""points"": 0.85}, {""category"": ""SOS"", ""points"": -0.85}, {""category"": ""PASS_OFF"", ""points"": -0.5}, {""category"": ""TURNOVER"", ""points"": 0.4}, {""category"": ""PASS_DEF"", ""points"": -0.27}, {""category"": ""OFFENSIVE_LINE"", ""points"": 0.16}, {""category"": ""THIRD_DOWN"", ""points"": -0.15}, {""category"": ""STYLE_FIT"", ""points"": 0.15}, {""category"": ""REST"", ""points"": 0.15}, {""category"": ""home_field"", ""points"": 0.1}, {""category"": ""RUSH_DEF"", ""points"": 0.06}, {""category"": ""QB"", ""points"": 0.06}]",,12.588303995303047,4.407949558662846,"2021,2022,2023,2024",False,2025,2,-1.0,41.0,1.0,,,13.28,13.28,14.049999999999997,14.049999999999997,0.0,PICKEM,,,0.0,False,,False,,,13.588303995303047,5.407949558662846,7,False
2025_CFB_W02_MTSU_WIS_CFB_v1.0_2026-09-10T18:46:46.248916+00:00,2025_CFB_W02_MTSU_WIS,CFB_v1.0,2026-09-10T18:46:46.248916+00:00,False,True,2025-09-06 20:00:00+00:00,10.87,36.53,25.67,47.4,0.9395,16.23,,,,,,,0.885,,"[{""category"": ""TALENT"", ""points"": 8.97}, {""category"": ""rating_diff_blend"", ""points"": 7.37}, {""category"": ""OVERALL_DEF"", ""points"": 2.83}, {""category"": ""SUCCESS"", ""points"": 1.86}, {""category"": ""OVERALL_OFF"", ""points"": 1.62}, {""category"": ""RUSH_OFF"", ""points"": 1.2}, {""category"": ""RETURNING_PROD"", ""points"": -1.15}, {""category"": ""SOS"", ""points"": -0.87}, {""category"": ""PASS_OFF"", ""points"": -0.75}, {""category"": ""DEFENSIVE_FRONT"", ""points"": 0.47}, {""category"": ""EXPLOSIVE"", ""points"": 0.42}, {""category"": ""PASS_DEF"", ""points"": -0.38}, {""category"": ""RED_ZONE"", ""points"": -0.33}, {""category"": ""REST"", ""points"": 0.31}, {""category"": ""OFFENSIVE_LINE"", ""points"": 0.26}, {""category"": ""THIRD_DOWN"", ""points"": -0.15}, {""category"": ""STYLE_FIT"", ""points"": -0.15}, {""category"": ""QB"", ""points"": -0.11}, {""category"": ""RUSH_DEF"", ""points"": -0.1}, {""category"": ""home_field"", ""points"": 0.1}, {""category"": ""TURNOVER"", ""points"": 0.07}]",,19.636295249274887,4.407949558662846,"2021,2022,2023,2024",False,2025,2,32.0,52.0,1.0,,,-6.329999999999998,6.329999999999998,-4.600000000000001,4.600000000000001,1.0,PICKEM,,,0.0,False,,False,,,12.363704750725113,27.592050441337154,9,True
2025_CFB_W02_NIU_MD_CFB_v1.0_2026-09-10T18:46:46.248916+00:00,2025_CFB_W02_NIU_MD,CFB_v1.0,2026-09-10T18:46:46.248916+00:00,False,True,2025-09-05 23:30:00+00:00,21.97,26.6,4.62,48.57,0.6239,16.23,,,,,,,0.885,,"[{""category"": ""TALENT"", ""points"": 5.77}, {""category"": ""OVERALL_OFF"", ""points"": -3.59}, {""category"": ""OVERALL_DEF"", ""points"": 2.22}, {""category"": ""PASS_OFF"", ""points"": 2.09}, {""category"": ""RUSH_OFF"", ""points"": -1.65}, {""category"": ""rating_diff_blend"", ""points"": -1.63}, {""category"": ""EXPLOSIVE"", ""points"": -0.96}, {""category"": ""SOS"", ""points"": -0.92}, {""category"": ""RETURNING_PROD"", ""points"": -0.62}, {""category"": ""TURNOVER"", ""points"": 0.55}, {""category"": ""DEFENSIVE_FRONT"", ""points"": -0.46}, {""category"": ""SUCCESS"", ""points"": -0.28}, {""category"": ""PASS_DEF"", ""points"": -0.22}, {""category"": ""RED_ZONE"", ""points"": -0.15}, {""category"": ""QB"", ""points"": 0.13}, {""category"": ""RUSH_DEF"", ""points"": -0.11}, {""category"": ""home_field"", ""points"": 0.1}, {""category"": ""THIRD_DOWN"", ""points"": 0.09}, {""category"": ""STYLE_FIT"", ""points"": 0.06}]",,0.9404947587498391,4.407949558662846,"2021,2022,2023,2024",False,2025,2,11.0,29.0,1.0,,,-6.38,6.38,19.57,19.57,1.0,PICKEM,,,0.0,False,,False,,,10.05950524125016,6.592050441337154,6,True
2025_CFB_W02_OKST_ORE_CFB_v1.0_2026-09-10T18:46:46.248916+00:00,2025_CFB_W02_OKST_ORE,CFB_v1.0,2026-09-10T18:46:46.248916+00:00,False,True,2025-09-06 19:30:00+00:00,15.44,43.26,27.82,58.7,0.9513,16.23,,,,,,,0.885,,"[{""category"": ""rating_diff_blend"", ""points"": 8.64}, {""category"": ""OVERALL_OFF"", ""points"": 4.99}, {""category"": ""TALENT"", ""points"": 3.79}, {""category"": ""RUSH_OFF"", ""points"": 3.02}, {""category"": ""PASS_OFF"", ""points"": -2.83}, {""category"": ""SUCCESS"", ""points"": 2.5}, {""category"": ""EXPLOSIVE"", ""points"": 1.98}, {""category"": ""OVERALL_DEF"", ""points"": 1.03}, {""category"": ""OFFENSIVE_LINE"", ""points"": 0.67}, {""category"": ""SOS"", ""points"": -0.63}, {""category"": ""RETURNING_PROD"", ""points"": 0.51}, {""category"": ""DEFENSIVE_FRONT"", ""points"": 0.45}, {""category"": ""RED_ZONE"", ""points"": -0.42}, {""category"": ""QB"", ""points"": 0.34}, {""category"": ""REST"", ""points"": -0.33}, {""category"": ""TURNOVER"", ""points"": 0.17}, {""category"": ""THIRD_DOWN"", ""points"": -0.15}, {""category"": ""PASS_DEF"", ""points"": -0.12}, {""category"": ""home_field"", ""points"": 0.1}, {""category"": ""RUSH_DEF"", ""points"": -0.09}]",,22.281869582803118,4.407949558662846,"2021,2022,2023,2024",False,2025,2,66.0,72.0,1.0,,,-38.18,38.18,-13.299999999999997,13.299999999999997,1.0,PICKEM,,,0.0,False,,False,,,43.71813041719688,61.59205044133715,9,True
2025_CFB_W02_SAC_NEV_CFB_v1.0_2026-09-10T18:46:46.248916+00:00,2025_CFB_W02_SAC_NEV,CFB_v1.0,2026-09-10T18:46:46.248916+00:00,False,True,2025-09-06 21:00:00+00:00,27.86,29.08,1.22,56.94,0.5361,16.23,,,,,,,0.846,,"[{""category"": ""PASS_OFF"", ""points"": -2.04}, {""category"": ""OVERALL_DEF"", ""points"": -1.89}, {""category"": ""OVERALL_OFF"", ""points"": 1.83}, {""category"": ""TALENT"", ""points"": 1.26}, {""category"": ""rating_diff_blend"", ""points"": -1.25}, {""category"": ""EXPLOSIVE"", ""points"": 1.23}, {""category"": ""RUSH_OFF"", ""points"": -0.94}, {""category"": ""OFFENSIVE_LINE"", ""points"": -0.84}, {""category"": ""DEFENSIVE_FRONT"", ""points"": -0.6}, {""category"": ""TURNOVER"", ""points"": 0.37}, {""category"": ""RED_ZONE"", ""points"": -0.3}, {""category"": ""QB"", ""points"": 0.27}, {""category"": ""PASS_DEF"", ""points"": -0.26}, {""category"": ""SUCCESS"", ""points"": -0.21}, {""category"": ""RUSH_DEF"", ""points"": 0.15}, {""category"": ""RETURNING_PROD"", ""points"": 0.12}, {""category"": ""home_field"", ""points"": 0.1}]",,1.7366560955505719,4.407949558662846,"2021,2022,2023,2024",False,2025,2,3.0,37.0,1.0,,,-1.78,1.78,19.939999999999998,19.939999999999998,1.0,PICKEM,,,0.0,False,,False,,,1.2633439044494281,1.407949558662846,5,True
2025_CFB_W02_SDSU_WSU_CFB_v1.0_2026-09-10T18:46:46.248916+00:00,2025_CFB_W02_SDSU_WSU,CFB_v1.0,2026-09-10T18:46:46.248916+00:00,False,True,2025-09-07 02:15:00+00:00,22.46,30.06,7.6,52.52,0.6947,16.23,,,,,,,0.885,,"[{""category"": ""rating_diff_blend"", ""points"": 4.14}, {""category"": ""OVERALL_DEF"", ""points"": 1.12}, {""category"": ""SOS"", ""points"": 0.98}, {""category"": ""DEFENSIVE_FRONT"", ""points"": -0.88}, {""category"": ""OVERALL_OFF"", ""points"": -0.83}, {""category"": ""PASS_OFF"", ""points"": -0.77}, {""category"": ""RED_ZONE"", ""points"": -0.62}, {""category"": ""TALENT"", ""points"": 0.38}, {""category"": ""QB"", ""points"": 0.35}, {""category"": ""REST"", ""points"": -0.33}, {""category"": ""OFFENSIVE_LINE"", ""points"": -0.27}, {""category"": ""PASS_DEF"", ""points"": -0.26}, {""category"": ""TURNOVER"", ""points"": 0.22}, {""category"": ""RUSH_OFF"", ""points"": 0.17}, {""category"": ""home_field"", ""points"": 0.1}, {""category"": ""RETURNING_PROD"", ""points"": -0.07}, {""category"": ""EXPLOSIVE"", ""points"": -0.06}]",,12.934986003179457,4.407949558662846,"2021,2022,2023,2024",False,2025,2,23.0,49.0,1.0,,,-15.4,15.4,3.520000000000003,3.520000000000003,1.0,PICKEM,,,0.0,False,,False,,,10.065013996820543,18.592050441337154,6,True
2025_CFB_W02_SHSU_HAW_CFB_v1.0_2026-09-10T18:46:46.248916+00:00,2025_CFB_W02_SHSU_HAW,CFB_v1.0,2026-09-10T18:46:46.248916+00:00,False,True,2025-09-07 03:59:00+00:00,26.17,22.45,-3.71,48.62,0.4061,16.23,,,,,,,0.885,,"[{""category"": ""rating_diff_blend"", ""points"": -3.57}, {""category"": ""OVERALL_OFF"", ""points"": -1.47}, {""category"": ""TALENT"", ""points"": -1.38}, {""category"": ""RUSH_OFF"", ""points"": -1.35}, {""category"": ""PASS_OFF"", ""points"": 0.81}, {""category"": ""OVERALL_DEF"", ""points"": 0.62}, {""category"": ""EXPLOSIVE"", ""points"": -0.6}, {""category"": ""DEFENSIVE_FRONT"", ""points"": -0.5}, {""category"": ""QB"", ""points"": 0.44}, {""category"": ""RETURNING_PROD"", ""points"": -0.44}, {""category"": ""TURNOVER"", ""points"": -0.41}, {""category"": ""PASS_DEF"", ""points"": -0.39}, {""category"": ""SUCCESS"", ""points"": 0.22}, {""category"": ""REST"", ""points"": -0.17}, {""category"": ""SOS"", ""points"": 0.11}, {""category"": ""home_field"", ""points"": 0.1}]",,-3.0884258437371264,4.407949558662846,"2021,2022,2023,2024",False,2025,2,17.0,57.0,1.0,,,-20.71,20.71,-8.380000000000003,8.380000000000003,0.0,PICKEM,,,0.0,False,,False,,,20.088425843737127,12.592050441337154,4,True
2025_CFB_W02_SJSU_TEX_CFB_v1.0_2026-09-10T18:46:46.248916+00:00,2025_CFB_W02_SJSU_TEX,CFB_v1.0,2026-09-10T18:46:46.248916+00:00,False,True,2025-09-06 16:00:00+00:00,10.07,38.95,28.88,49.03,0.9562,16.23,,,,,,,0.885,,"[{""category"": ""TALENT"", ""points"": 10.29}, {""category"": ""rating_diff_blend"", ""points"": 9.68}, {""category"": ""OVERALL_DEF"", ""points"": 2.66}, {""category"": ""RETURNING_PROD"", ""points"": -1.32}, {""category"": ""SOS"", ""points"": -1.29}, {""category"": ""SUCCESS"", ""points"": 1.1}, {""category"": ""EXPLOSIVE"", ""points"": 0.98}, {""category"": ""OVERALL_OFF"", ""points"": 0.82}, {""category"": ""DEFENSIVE_FRONT"", ""points"": 0.61}, {""category"": ""RUSH_OFF"", ""points"": 0.54}, {""category"": ""QB"", ""points"": 0.49}, {""category"": ""TURNOVER"", ""points"": 0.27}, {""category"": ""RUSH_DEF"", ""points"": -0.18}, {""category"": ""PASS_DEF"", ""points"": -0.15}, {""category"": ""OFFENSIVE_LINE"", ""points"": 0.14}, {""category"": ""home_field"", ""points"": 0.1}, {""category"": ""PASS_OFF"", ""points"": 0.06}, {""category"": ""RED_ZONE"", ""points"": -0.06}]",,24.449029047801808,4.407949558662846,"2021,2022,2023,2024",False,2025,2,31.0,45.0,1.0,,,-2.120000000000001,2.120000000000001,4.030000000000001,4.030000000000001,1.0,PICKEM,,,0.0,False,,False,,,6.550970952198192,26.592050441337154,9,True
2025_CFB_W02_STAN_BYU_CFB_v1.0_2026-09-10T18:46:46.248916+00:00,2025_CFB_W02_STAN_BYU,CFB_v1.0,2026-09-10T18:46:46.248916+00:00,False,True,2025-09-07 02:15:00+00:00,18.6,36.48,17.88,55.08,0.8715,16.23,,,,,,,0.885,,"[{""category"": ""rating_diff_blend"", ""points"": 6.42}, {""category"": ""OVERALL_OFF"", ""points"": 4.38}, {""category"": ""TALENT"", ""points"": -3.25}, {""category"": ""SUCCESS"", ""points"": 2.69}, {""category"": ""EXPLOSIVE"", ""points"": 2.6}, {""category"": ""PASS_OFF"", ""points"": -2.48}, {""category"": ""OVERALL_DEF"", ""points"": 1.97}, {""category"": ""RUSH_OFF"", ""points"": 1.76}, {""category"": ""DEFENSIVE_FRONT"", ""points"": 1.27}, {""category"": ""REST"", ""points"": -1.14}, {""category"": ""RED_ZONE"", ""points"": -0.72}, {""category"": ""QB"", ""points"": 0.7}, {""category"": ""PASS_DEF"", ""points"": -0.58}, {""category"": ""TURNOVER"", ""points"": 0.4}, {""category"": ""RETURNING_PROD"", ""points"": -0.31}, {""category"": ""OFFENSIVE_LINE"", ""points"": 0.27}, {""category"": ""SOS"", ""points"": -0.2}, {""category"": ""home_field"", ""points"": 0.1}, {""category"": ""THIRD_DOWN"", ""points"": -0.07}, {""category"": ""RUSH_DEF"", ""points"": -0.06}, {""category"": ""STYLE_FIT"", ""points"": -0.06}]",,17.67150623186075,4.407949558662846,"2021,2022,2023,2024",False,2025,2,24.0,30.0,1.0,,,-6.120000000000001,6.120000000000001,25.08,25.08,1.0,PICKEM,,,0.0,False,,False,,,6.32849376813925,19.592050441337154,8,True
2025_CFB_W02_TLSA_NMSU_CFB_v1.0_2026-09-10T18:46:46.248916+00:00,2025_CFB_W02_TLSA_NMSU,CFB_v1.0,2026-09-10T18:46:46.248916+00:00,False,True,2025-09-07 01:00:00+00:00,27.78,24.33,-3.45,52.1,0.413,16.23,,,,,,,0.885,,"[{""category"": ""TALENT"", ""points"": -4.58}, {""category"": ""OVERALL_OFF"", ""points"": -3.52}, {""category"": ""RUSH_OFF"", ""points"": -2.62}, {""category"": ""OVERALL_DEF"", ""points"": 2.34}, {""category"": ""PASS_OFF"", ""points"": 1.16}, {""category"": ""DEFENSIVE_FRONT"", ""points"": -0.87}, {""category"": ""rating_diff_blend"", ""points"": 0.74}, {""category"": ""SOS"", ""points"": 0.31}, {""category"": ""OFFENSIVE_LINE"", ""points"": -0.27}, {""category"": ""TURNOVER"", ""points"": -0.27}, {""category"": ""SUCCESS"", ""points"": 0.25}, {""category"": ""PASS_DEF"", ""points"": -0.2}, {""category"": ""RUSH_DEF"", ""points"": -0.14}, {""category"": ""RETURNING_PROD"", ""points"": 0.1}, {""category"": ""home_field"", ""points"": 0.1}, {""category"": ""QB"", ""points"": -0.09}, {""category"": ""EXPLOSIVE"", ""points"": -0.06}, {""category"": ""STYLE_FIT"", ""points"": -0.05}]",,5.861273103027316,4.407949558662846,"2021,2022,2023,2024",False,2025,2,7.0,35.0,1.0,,,-10.45,10.45,17.1,17.1,0.0,PICKEM,,,0.0,False,,False,,,1.1387268969726838,2.592050441337154,4,True
2025_CFB_W02_TROY_CLEM_CFB_v1.0_2026-09-10T18:46:46.248916+00:00,2025_CFB_W02_TROY_CLEM,CFB_v1.0,2026-09-10T18:46:46.248916+00:00,False,True,2025-09-06 19:30:00+00:00,15.09,37.88,22.79,52.97,0.9196,16.23,,,,,,,0.885,,"[{""category"": ""TALENT"", ""points"": 8.86}, {""category"": ""rating_diff_blend"", ""points"": 5.24}, {""category"": ""RETURNING_PROD"", ""points"": 1.74}, {""category"": ""SOS"", ""points"": 1.02}, {""category"": ""RUSH_OFF"", ""points"": 0.96}, {""category"": ""QB"", ""points"": -0.54}, {""category"": ""OVERALL_DEF"", ""points"": 0.53}, {""category"": ""EXPLOSIVE"", ""points"": -0.44}, {""category"": ""OVERALL_OFF"", ""points"": 0.43}, {""category"": ""PASS_OFF"", ""points"": 0.22}, {""category"": ""TURNOVER"", ""points"": 0.22}, {""category"": ""OFFENSIVE_LINE"", ""points"": 0.21}, {""category"": ""DEFENSIVE_FRONT"", ""points"": -0.18}, {""category"": ""PASS_DEF"", ""points"": 0.1}, {""category"": ""home_field"", ""points"": 0.1}, {""category"": ""SUCCESS"", ""points"": 0.07}, {""category"": ""THIRD_DOWN"", ""points"": 0.06}, {""category"": ""RED_ZONE"", ""points"": 0.06}]",,15.22585370242951,4.407949558662846,"2021,2022,2023,2024",False,2025,2,11.0,43.0,1.0,,,11.79,11.79,9.969999999999999,9.969999999999999,1.0,PICKEM,,,0.0,False,,False,,,4.225853702429511,6.592050441337154,9,True
